base_type,type_,text,price
handphone-tablet,wearable-devices,Apple Watch Trail Loop for Series 38 40 41 mm 42 44 45 49 mm ULTRA,Rp45.000
handphone-tablet,wearable-devices,Anti Gores Film Hydrogel Apple Watch 7 Screen Guard iWatch 41mm 45mm,Rp53.900
handphone-tablet,wearable-devices,Case Apple Airpods Pro Spigen Urban Fit AirPods Pro Casing Anti Gores,Rp275.000
handphone-tablet,wearable-devices,SIKAI Silikon Strap for Amazfit T-REX Tali Silicon TREX Silicone T REX,Rp39.000
handphone-tablet,wearable-devices,Anti Gores Huawei Band 7 3D Curved / 2D Hydrogel Screen Protector,Rp5.000
handphone-tablet,wearable-devices,Dust Guard AirPods Pro / AirPods Case Anti Debu Metal Sticker,Rp30.000
handphone-tablet,wearable-devices,Airpods Pro 2 2022 Anti Dust Guard Dust-Proof Metal Sticker Protector,Rp19.900
handphone-tablet,wearable-devices,Casing Case Airpods Airpod Gen 1 2 3 Airpods Pro Custom Travel Edition,Rp50.000
handphone-tablet,wearable-devices,Garmin Venu Sq Music Moss/Slate,Rp3.999.000
handphone-tablet,wearable-devices,Garmin Forerunner 955 Smartwatch Original Garansi Resmi TAM 2 Tahun,Rp7.080.000
handphone-tablet,wearable-devices,Apple Watch iWatch Series 1 2 3 4 Milanese Loop Magnetic Strap 42 44mm,Rp54.900
handphone-tablet,wearable-devices,kabel charger iWatch original apple watch magnetic charging cable 1m - kabel iwatch,Rp93.000
handphone-tablet,wearable-devices,(IBOX) Apple Watch Series 7 45 41mm Blue Midnight Starlight Green Nike,Rp5.194.000
handphone-tablet,wearable-devices,Imoo Watch Phone Z1 Water Resistance HD Camera Garansi Resmi,Rp1.230.250
handphone-tablet,wearable-devices,MIJOBS Milan Stainless Strap Magnetic for Huawei Band 6 / Honor Band 6,Rp79.000
handphone-tablet,wearable-devices,MIJOBS Gantungan Kunci Silicone Bear u/ Apple AirTag Case Cover Casing,Rp25.000
handphone-tablet,wearable-devices,Eggel Valor Neo Bluetooth Call Smartwatch / Smart Watch / Band,Rp379.000
handphone-tablet,wearable-devices,Haylou Solar Plus RT3 Smartwatch AMOLED display 105 Sport Modes Watch,Rp619.000
handphone-tablet,wearable-devices,Milan 2in1 Stainless Strap Bumper Frame Case for Redmi Watch 2 Lite,Rp90.000
handphone-tablet,wearable-devices,Alpine Loop Tali Strap Apple Watch 45mm 44mm 42mm 41mm 40mm 38mm 49mm,Rp90.000
handphone-tablet,wearable-devices,Apple Watch ALPINE LOOP Strap ULTRA SE 8 7654321 Soft Tali Jam Nylon,Rp189.900
handphone-tablet,wearable-devices,Ringke Layered Hardcase Airpods Pro 2 Casing Airpods Pro Gen 2 Ori,Rp199.000
handphone-tablet,wearable-devices,Silicone Case Cover Earbuds for Airpods Pro 2 - 2pcs Apple 2022 Soft,Rp34.650
handphone-tablet,wearable-devices,Huawei Band 7 Smartband Ultra Thin Design Garansi Resmi,Rp519.000
handphone-tablet,wearable-devices,Strap Sport Dual Tone Silicone for Huawei Band 7 Tali Silikon Rubber,Rp25.000
handphone-tablet,wearable-devices,Strap Xiaomi Mi Band Nylon Warna Warni Tali Pengganti Miband 6 5 4 3,Rp16.800
handphone-tablet,wearable-devices,Case Apple Watch SE 6 5 4 Casing & Glass Full Cover TG Hard 40mm 44mm,Rp97.000
handphone-tablet,wearable-devices,Case AirPods Pro 2 Ringke Onyx Soft Casing,Rp198.000
handphone-tablet,wearable-devices,Xiaomi Mi Band 6 MiBand 6 Smartband Smart Band SpO2 Full Screen,Rp439.000
handphone-tablet,wearable-devices,TRACKSOLID lifetime aktif selamanya,Rp150.000
handphone-tablet,wearable-devices,Smartwatch Aukey LS02 Fitnes Tracker 12 Activity BLACK - 500911,Rp265.000
handphone-tablet,wearable-devices,Apple Watch Strap Alpine Loop 38mm Watch 44mm 42mm 45mm 41 40mm PG74,Rp85.000
handphone-tablet,wearable-devices,Alpine Loop,Rp179.100
handphone-tablet,wearable-devices,ORIGINAL Ringke Slim Case Apple Watch Ultra 49mm Hard Casing Hardcase,Rp185.000
handphone-tablet,wearable-devices,Case Apple AirTag Spigen Rugged Armor Gantungan Kunci TPU Casing,Rp195.000
handphone-tablet,wearable-devices,Gelang Tali Strap Xiaomi Mi Band 3 4 5 6 Transparan Bunglon Change Co,Rp25.500
handphone-tablet,wearable-devices,ULTRA / 49mm - OVAL TALI STRAP APPLE WATCH IWATCH SPORT BAND,Rp70.500
