base_type,type_,text,price
komputer-laptop,aksesoris-komputer-laptop,Numeric Keypad Mtech / Keyboard Angka Mtech,Rp29.800
komputer-laptop,aksesoris-komputer-laptop,"KEYBOARD PROTECTOR COVER NEW MACBOOK PRO 14 INCH 2021 A2442 14"" COVER",Rp38.000
komputer-laptop,aksesoris-komputer-laptop,M10 Korea Ithinkso Laptop Handbag / Tas Laptop,Rp72.500
komputer-laptop,aksesoris-komputer-laptop,ORICO 2In1 TF SD Memory Card Reader USB 2.0 Type C 480Mbps - CD2D-AC2,Rp56.700
komputer-laptop,aksesoris-komputer-laptop,Logitech B100 Mouse Kabel USB Optical,Rp56.000
komputer-laptop,aksesoris-komputer-laptop,Logitech C922 PRO STREAM Webcam Background Replacement + Tripod,Rp1.189.000
komputer-laptop,aksesoris-komputer-laptop,Kepala Colokan Listrik Charger Macbook untuk colokan Indonesia,Rp69.000
komputer-laptop,aksesoris-komputer-laptop,MOUSE WIRELESS REXUS OFFICE Q20 SILENT MOUSE,Rp55.000
komputer-laptop,aksesoris-komputer-laptop,Keyboard Mini Multimedia USB K-One KB-8006M,Rp37.000
komputer-laptop,aksesoris-komputer-laptop,LCD Writing Tablet 8.5in Drawing Pad Mainan Papan Tulis anak,Rp13.950
komputer-laptop,aksesoris-komputer-laptop,Sleeve with Stand Tas Laptop Sarung Case Macbook Pro Air 11 13 15 inch,Rp152.150
komputer-laptop,aksesoris-komputer-laptop,HARDCASE CASING MIKA CASE BENING MACBOOK PRO AIR 11 12 15 13 2017 2015,Rp95.000
komputer-laptop,aksesoris-komputer-laptop,Taffware Universal Laptop Vacuum Cooler - LC06,Rp209.500
komputer-laptop,aksesoris-komputer-laptop,LCD Writing Tablet Papan Tulis Untuk Anak Dewasa/Writing Pad 12 inch,Rp54.888
komputer-laptop,aksesoris-komputer-laptop,Macbook Keyboard Cover Protector Pelindung Antidust Waterproof Air Pro,Rp50.000
komputer-laptop,aksesoris-komputer-laptop,Original Magsafe 1 Charger Macbook Pro / Air 60W,Rp160.000
komputer-laptop,aksesoris-komputer-laptop,"Logitech B170 Mouse Wireless untuk Windows, Mac, Linux dan ChromeOS",Rp109.000
komputer-laptop,aksesoris-komputer-laptop,Tas Pouch Sleeve Case Laptop Macbook 13-16inch UGREEN Leather Premium,Rp129.000
