base_type,type_,text,price
elektronik,elektronik-dapur,COSMOS Rice Cooker 1.2 Liter CRJ-1803,Rp217.300
elektronik,elektronik-dapur,"MIYAKO RICE COOKER / MAGIC COM MCM 606 / MCM-606 (0,6 LITER)",Rp204.900
elektronik,elektronik-dapur,SHARP Pemanggang Roti KZ-2S02,Rp252.500
elektronik,elektronik-dapur,Blender PHILIPS Plastik 2 L HR2221 - HR 2221 Garansi Resmi,Rp602.600
elektronik,elektronik-dapur,MITO Oven Listrik MO-888 Fantasy 2 Low Watt Pemanggang Kue,Rp1.359.000
elektronik,elektronik-dapur,Alat Perasan Lemon / Pesaran Jeruk / Pemeras Buah / Sayur Stainless St,Rp14.500
elektronik,elektronik-dapur,"MIYAKO RICE COOKER / MAGIC COM MCM 509 / MCM-509 (1,8 L) GARANSI RESMI",Rp217.500
elektronik,elektronik-dapur,"MIYAKO RICE COOKER / MAGIC COM MCM 512C SBC / MCM-512C SBC (1,2 LITER)",Rp227.000
elektronik,elektronik-dapur,SANKEN Rice Cooker Stainless 1 Liter - SJ-130SP,Rp419.300
elektronik,elektronik-dapur,Kulkas Aqua AQR-D261(DS) Free Ongkir Jabodetabek 2 Pintu Dark Silver,Rp2.619.000
elektronik,elektronik-dapur,GM Bear Kompor Listrik Mini Satu Tungku 1573 - Electric Stove,Rp74.900
elektronik,elektronik-dapur,PHILIPS Blender Plastik 2L HR2115 - Garansi Resmi HR 2115,Rp599.000
elektronik,elektronik-dapur,Jenniferoom by LocknLock Egg Boiler JR-E6013SS,Rp381.000
elektronik,elektronik-dapur,KULKAS SHARP SJ-197ND VB 2 PINTU TERBARU SJ 197 ND 172 LITER,Rp2.515.000
elektronik,elektronik-dapur,COSMOS Blender Plastik 1 Liter CB-171P,Rp190.200
elektronik,elektronik-dapur,COSMOS Rice Cooker Harmond 0.6 Liter CRJ-1001,Rp208.100
elektronik,elektronik-dapur,SHARP Sandwich Toaster - KZS-71-BK,Rp398.000
elektronik,elektronik-dapur,Philips Digital Rice Cooker 1.8L HD4515/91 X1+ HD4515 18 Menu,Rp917.000
elektronik,elektronik-dapur,PHILIPS Blender 2L Plastik + Multi Accessory HR2223 HR 2223,Rp861.350
elektronik,elektronik-dapur,NEW UPOT FRIENDLY VOL 30ML,Rp62.500
elektronik,elektronik-dapur,CARTRIDGE KOSONG INFINITY REFILL CATRIDGE ESSENTIAL ISI ULANG HEMAT,Rp10.900
elektronik,elektronik-dapur,Oxone Master Stand Mixer OX-855,Rp1.765.000
elektronik,elektronik-dapur,OXONE Eco Hand Blender OX-141,Rp323.900
elektronik,elektronik-dapur,PANCI TEFLON INNER POT MAGIC COM YONG MA 2 LITER WING YONGMA,Rp192.000
elektronik,elektronik-dapur,TUVE TRC-001 Rice Cooker Low Carbo Multi Function 2L,Rp850.000
elektronik,elektronik-dapur,Spiral mixer adonan 20L,Rp7.004.000
elektronik,elektronik-dapur,Philips Mixer (Hand Mixer -Grey) - HR1552/50,Rp420.000
elektronik,elektronik-dapur,TURBO New Blender Plastik 4in1 Lengkap Set EHM8035,Rp593.800
elektronik,elektronik-dapur,Oven Elektrik Satu Tingkat Dua Loyang Sistem Tombol ZMD-12,Rp7.416.000
elektronik,elektronik-dapur,Nutribullet Pro 1000w Dark Gray Blender Smoothies Maker,Rp2.006.305
elektronik,elektronik-dapur,Jenniferoom by LocknLock Pop Up Toaster JR-T900,Rp387.000
elektronik,elektronik-dapur,racikan surya 1 kg,Rp56.000
elektronik,elektronik-dapur,BLENDER KACA ADVANCE 2 IN 1 SERBAGUNA KAPASITAS 1.5 LITER BL-2,Rp129.900
elektronik,elektronik-dapur,Miyako Blender Plastik 1 Liter BL-102PL,Rp222.000
elektronik,elektronik-dapur,PHILIPS Blender Plastik 2 L HR2221 - HR 2221 Garansi Resmi,Rp599.000
elektronik,elektronik-dapur,Philips Induction Cooker HD4902/60 - Kompor Listrik - 2000W,Rp905.000
elektronik,elektronik-dapur,HAN RIVER Blender HRPBJ01 PREMIUM KACA 2 IN1 KAPASITAS tinggi,Rp199.000
elektronik,elektronik-dapur,MIYAKO Rice Cooker 1.8 Liter - MCM-509,Rp216.300
elektronik,elektronik-dapur,Sharp Countertop Microwave R-220MA-WH,Rp769.000
elektronik,elektronik-dapur,COSMOS MIXER CM1659 / CM 1659 / CM-1659 (HAND MIXER) GARANSI RESMI,Rp193.000
elektronik,elektronik-dapur,Maxim Tools Juice Squeezer - Alat Pemeras Jeruk,Rp107.525
elektronik,elektronik-dapur,COIL RPM5 RPM 5 | COIL RPM 3 MESHED 0.15 & 0.23 - ORIGINAL,Rp30.900
elektronik,elektronik-dapur,Philips Digital Rice Cooker 1.8L HD4515/91 X1+,Rp870.000
elektronik,elektronik-dapur,SHARP MICROWAVE OVEN GRILL 25 L R 728 IN,Rp1.349.778
elektronik,elektronik-dapur,MIYAKO MAGIC COM MCM-508 SBC RICE COOKER 2LTR,Rp246.500
elektronik,elektronik-dapur,Microwave Sharp R 220 Sharp Microwave Oven Low Watt 20 L R220-MAWH,Rp715.000
elektronik,elektronik-dapur,"MIYAKO RICE COOKER / MAGIC COM MCM 528 / MCM-528 (1,8 L) GARANSI RESMI",Rp229.000
elektronik,elektronik-dapur,Mito AF 2 Air Fryer Grande Low Watt [ 3 Liter ] Penggorengan Elektrik,Rp759.000
elektronik,elektronik-dapur,CARTRIDGE CALIBURN AK2 0.9 OHM A2 CATRIDGE AUTHENTIC HARGA SATUAN,Rp33.900
elektronik,elektronik-dapur,MINI BLENDER ELEKTRIK MINI BLENDER PORTABLE BLENDER BUAH DAN SAYURAN,Rp29.900
elektronik,elektronik-dapur,Blender Capsule Cutter Quatre/Blender Bentuk Kapsul Serbaguna,Rp58.500
elektronik,elektronik-dapur,SEKAI Oven 18L OV180 Low Watt - OV 180,Rp474.974
elektronik,elektronik-dapur,OXONE Juicer & Blender 4 in 1 OX-867,Rp616.000
elektronik,elektronik-dapur,HISENSE KULKAS MINIBAR RR68D4IGN / RR68D4 PORTABLE,Rp1.099.000
elektronik,elektronik-dapur,Kulkas 1 Pintu Sharp SJN 162D 133 L Low watt Garansi Resmi 5Th Defrost,Rp1.530.000
elektronik,elektronik-dapur,Rice Cooker Sharp KS-N18MG Penanak Nasi Kapasitas 1.8 Liter,Rp235.000
elektronik,elektronik-dapur,KIRIN Oven Toaster 19L Low Watt – KBO 190LW KBO190LW,Rp599.000
elektronik,elektronik-dapur,Sharp Microwave R-21D0(S)-IN - Silver Hitam,Rp975.000
elektronik,elektronik-dapur,MIYAKO BLENDER BL-101 PL / BL-101PL / PL 101 BL (PLASTIK / 1 LITER),Rp188.000
elektronik,elektronik-dapur,Hand Mixer Mini Electric - Milk Frother - Alat Kocok Kopi Teh Susu,Rp23.900
elektronik,elektronik-dapur,DH-660 WARMING SHOWCASE (BLACK),Rp3.300.000
elektronik,elektronik-dapur,"PANCI RICE COOKER MAGIC COM TEPLON MIYAKO COSMOS 0,6 1,2 1,8 LITER",Rp50.000
elektronik,elektronik-dapur,Mecoo Aesthetic Rice Cooker Low Carbo Ceramic Coated 1.5L Low Watt,Rp799.000
elektronik,elektronik-dapur,Planetary Mixer SZM-15,Rp5.407.500
elektronik,elektronik-dapur,blender kapsul capsule cutter,Rp75.000
elektronik,elektronik-dapur,Planetary Mixer/Mixer Roti/Dough Mixer (3speed) SZM-10,Rp4.985.000
elektronik,elektronik-dapur,Philips Blender 5000 Series 2L Plastic - Lavender HR2221/00,Rp623.000
elektronik,elektronik-dapur,Kadonio panci listrik 1.8L Multifunctional Cooke Electric Cooking Pot,Rp122.550
elektronik,elektronik-dapur,OXYNIC Smart Cooker - Low Carbo / 4L / 600 watt / Touchscreen,Rp1.968.000
elektronik,elektronik-dapur,PHILIPS SAMBEL MAKER HR3211 [FOR HR2221/HR2222/HR2223] 100% ORI,Rp157.976
elektronik,elektronik-dapur,racikan ss 234 berat 1 kg,Rp56.000
elektronik,elektronik-dapur,Lock N Lock Rice Cooker Low Carbo Less Sugar Digital 3 Liter EJR846WHT,Rp614.900
elektronik,elektronik-dapur,MIISOO Oven listrik 12L Electric Kue multi-fungsi Penghangat Makanan,Rp199.000
elektronik,elektronik-dapur,COSMOS Food Processor 1.7 Liter FP-323,Rp330.100
elektronik,elektronik-dapur,"""REGASHI"" Mini Travel Cooker Multifunction / Alat masak multifungsi",Rp179.999
elektronik,elektronik-dapur,Cosmos FP-313 - Food Processor 1.2 L GARANSI RESMI,Rp268.300
elektronik,elektronik-dapur,LG Kulkas 2 Pintu GN-B215SQMT Smart Inverter Lemari Es Tray Ice Maker,Rp3.749.000
elektronik,elektronik-dapur,kompor listrik portable mini induksi / electric stove cooking 500W,Rp79.000
elektronik,elektronik-dapur,INFORMA - KELS TERRA KOMPOR INDUKSI - HITAM,Rp599.000
elektronik,elektronik-dapur,MICROWAVE SHARP R21DO Sharp Microwave Oven Low Watt 23 L R-21DO(S)-IN,Rp930.000
elektronik,elektronik-dapur,YONGMA YONG MA DIGITAL RICE COOKER MAGIC COM 2L 2 L SMC 7047 SMC7047,Rp719.778
elektronik,elektronik-dapur,MIYAKO Rice Cooker Mini 0.6 Liter - MCM-609,Rp191.000
